unique_id,isco88_cg_4,occupation_en,task_en,employer_en,product_en
AS10169_3,8323,driver,driver,bus compani,bus compani
AS10170_1,9322,envelop pack,envelop pack,hongkong central packer,pack
AS10170_2,7141,paint furnitur,paint furnitur,kwun tong furnitur compani,nan
AS10170_3,7141,decor paint,paint,decor compani,decor
AS10171_1,3141,machineri mainten board,machin mainten,jinshan transport compani,transport compani
AS10171_2,5169,secur guard,secur guard,wharf compani,wharf compani
AS10172_1,5141,hair stylist,hair stylist,hairdress,hairdress
AS10174_1,9322,pack,pack,hex hundr flower embroc,pharmaci
AS10175_1,4121,account offic staff,account,food compani,food compani
AS10175_2,8283,worker product depart,name,jiulong electr factori,produc small size electr applianc
AS10175_3,4211,offic staff,offic work write manual measur,xieruilin golden jewelri store,offic staff
AS10176_1,7436,femal worker factori,hand made glue flower glue ball hand bag cloth,factori,plastic
AS10176_2,8263,lath worker,open button eye,cloth factori,make cloth
AS10177_1,8263,make cloth,sew cloth,cloth factori,cloth factori
AS10177_2,8283,instal light,instal light,watch compani,watch compani
AS10177_3,8211,silverwar,dinnerwar,selfown warehous compani,selfown silverwar compani
AS10177_4,9322,handyman,handyman,watch compani,watch compani
AS10179_1,5123,waiter,deliv dish write order,lufthansa,food
AS10179_2,7231,repair compon,repair auto part,jiulong bus,bus servic
AS10180_1,2331,teacher,teach,primari school teacher,educ
AS10180_2,4212,teller,cashier servic,hsbc,bank
AS10181_1,6110,farm,farm,farm,farm
AS10181_2,5220,salesman,manag good,retailerguangzhou,provid food
AS10181_3,5220,salesman,sale,instrument linehong kong,sale instrument
AS10181_4,8263,lath worker,lath worker,westernstyl dress,cloth
AS10181_5,3413,sale,commerci servic,real estat,commerci servic
AS10182_1,5122,prepar food cook,prepar food,pizza box,food beverag
AS10182_2,3471,graphic design,draw,novut solut ltd,print
AS10182_3,3471,design,venu enhanc,think,event organ
AS10184_1,3152,environment hygien supervis,offic staff,govern,municip servic depart public servic
AS10184_2,2310,professor,teach,citi colleg,educ
AS10185_1,3471,design,design,ocean print co,graphic design
AS10185_2,3460,public,publish affair,hk christian servic,communiti servic
AS10186_1,6110,grow rice veget,farmer,farm,12 farm
AS10186_2,8232,plastic toy worker,femal worker,hong kong plastic factori,toy maker
AS10187_1,2331,teacher,educ,bofulinguan primari school,educ
AS10187_2,2331,teacher,educ,hong kong zai guan primari school,educ
AS10187_3,1229,princip,manag,lix primari school,educ
AS10187_4,1229,princip,manag,beijiaoguan primari school,educ
AS10189_1,3340,teacher,teach,night school,educ
AS10189_2,3449,hous depart,offic staffhous rebuild,govern depart,public hous
AS10190_1,7245,instal sire,instal wire,pacif centuri cyberwork,communic servic
AS10190_2,5163,correct supervisor,special watch,government correct servic depart,jail
AS10191_1,2230,nurs,nurs,hospit author,public hospit
AS10192_1,2320,teacher,educ,guang zhou middl school,educ
AS10192_2,3340,teach piano,teach piano,selfemploy,teach piano
AS10194_1,7436,femal worker factori bead piec,femal worker factori,hongkong factori,bead piec
AS10194_2,5123,waiter,waiter,beverley ice cream store,restaur busi
AS10194_3,5120,waiter water bar,waiter water bar,taichang restaur,restaur
AS10194_4,9322,pack,pack cut toy,pack toy,toy factori
AS10195_1,7212,femal worker factori,weld part comput assembl,electron factori,radio part
AS10195_2,8263,sew femal worker,sew,garment manufactur,made close
AS10195_3,5220,salesman,deliveri sale,flower shop,florist retail
AS10195_4,5123,deliveri person,meal deliveri,de coral fast food caf,food drink
AS10195_5,9322,femal worker,pack food,pack food,pack food
AS10195_6,9132,femal cleaner,clean offic restroom,clean compani,clean servic
AS10196_1,1224,sale manag,manag,import export compani,import export compani
AS10196_2,1210,establish,manag,boutiqu compani,sale boutiqu
AS10196_3,1227,manag,region manag,insur compani,insur
AS10197_1,8211,technician,plan,xiamen transport machineri plant,mechan engin
AS10197_10,5169,secur,secur,secur polic hong kong,secur
AS10197_2,110,soldier,propaganda depart,armi,public util
AS10197_3,7212,part process employe,weld,electron factori,electron compon process
AS10197_4,4190,administr staff,import export busi,import export busi compani,administr staff
AS10197_5,8340,sail splint intern,transport paint porter,board ship compani,ship
AS10197_6,8340,sailor,work board,yau tei ferri,sailor
AS10197_7,5169,secur,secur sale,dutyfre shop,retail
AS10197_8,5169,receptionist,secur transport,general depart airport transport hong kong,secur
AS10197_9,1210,employ,manag,farm dove,oper farm
AS10199_1,4211,sale ticket,sale ticket bus,bus compani,public transport servic
AS10199_2,4131,warehous properti manag,manag warehous safeguard,wharf hold,warehous properti manag
AS10199_3,5169,secur guard,safeguard,secur compani,safeguard
AS10200_1,9132,porter,porter,nurs hous,nurs hous
AS10201_1,7241,repair worker,repair worker,aircondit compani,aircondit compani
AS10201_2,4111,administr staff,administr staff,import export compani,import export
AS10201_3,8323,driver,driver,school bus compani,school
AS10201_4,8322,road measur,road measur driver,govern land affair depart,govern
AS10201_5,8322,driver,driver,govern driver,govern highway depart
AS10202_1,3121,net mainten staff,net mainten staff,telecommun compani,telecommun compani
AS10202_2,5220,salesman,salesman,baptist press,publish
AS10204_1,9312,construct worker,construct worker,construct,construct
AS10204_2,9333,helper deliveri,deliveri,yongtai transport servic,transport job
AS10204_3,9333,helper deliveri,helper transport,herb wholesal compani,wholesal compani
AS10204_4,5123,porter,porter,food stall cater busi,cater busi
AS10205_1,9312,construct worker,construct worker,construct compani,construct compani
AS10206_1,9322,packer,pack,candi factori,candi factori
AS10206_2,8262,weav sweater,weav wool,wool factori,wool factori
AS10206_3,8263,denim worker,sew denim,garment factori,garment factori
AS10206_4,9131,clean worker,hous clean worker,clean compani,clean compani
AS10206_5,9132,clean worker,clean worker,nurs hous,nurs hous
AS10207_1,8263,garment,garment sew,macao garment factori,garment factori
AS10207_2,8263,garment sew,garment sew,kowloon hong kong garment,garment factori
AS10210_1,4222,restaur attend,servic build,zhongshan fuel store,sale purchas fuel
AS10210_2,2411,account,account,sanpokong pharmaci,pharmaci store
AS10210_3,5123,restaur attend,restaur attend,mongkok restaur,restaur
AS10210_4,2411,account,account,monkok nightclub,nightclub
AS10211_1,8263,sew worker,sew worker,garment factori,produc garment
AS10211_2,8262,sew,sew,weav factori,sew
AS10211_3,4111,polic administr job,administr staff,polic depart,polic depart
AS10214_1,4131,good manag,good manag,ship compani,ship good
AS10214_2,110,offic staff,offic staff,british armi depart,british armi depart
AS10215_1,9132,clean oil drum,clean soy sauc drum,soy sauc factori,soy sauc factori
AS10216_1,9132,cleaner,clean worker,yuanlang clean compani,yuanlang clean compani
AS10217_1,2320,english teacher,english teacher,xiaoxiwan middl school,middl school
AS10217_2,2320,english teacher,english teacher,tanshuiyuan middl school,middl school
AS10217_3,2320,english teacher,english teacher,shangshuifengxi middl school,middl school
AS10219_1,9132,cleaner,clean worker,auto compani,auto compani
AS10220_2,8221,process pharmaci,process,pharmaci compani,pharmaci compani
AS10222_1,9322,packer,pack,batteri factori,batteri factori
AS10222_2,7241,electr instal worker,electr worker,electr shop,electr shop
AS10224_1,5169,secur,secur,lish secur compani,secur
AS10225_1,6110,farmer,farmer,tin shui wai farm,farm
AS10225_2,8263,sew,sew worker,kowloon cloth factori,cloth factori
AS10226_1,8283,manufactur electron compon,assembl comput compon,electron compani,comput assembl
AS10227_1,8262,spin,spin,cloth factori,cloth factori
AS10227_2,8324,deliveri,deliveri,factori,factori
AS10229_1,5220,salesman,salesman,food groceri sale purchas,groceri
AS10229_2,9322,compon assembl,pack,tuen mun electron compani,electron compon compani
AS10229_3,3152,test,test,tsuen wan electron compani,electron compon compani
AS10229_4,4113,data entri clerk,data entri clerk,govern databas,databas
AS10229_5,4211,conductor,conductor,airport,airport
AS10230_1,9131,home worker,home worker,sheung wan home,shanhuan home worker
AS10230_2,9322,porter,porter,panyu candi factori,candi factori
AS10230_3,9133,dishwash,dishwash,san po kong restaur,restaur
AS10230_4,9133,dishwash,dishwash,tsim sha tsui restaur,restaur
AS10230_5,5123,sale dessert,sale dessert,yuen long restaur,restaur
AS10231_1,8262,woven gauz worker,gauz,tsuen wan spinner,spinner
AS10231_2,8283,manufactur electron compon,manufactur electron compon,castl peak road electron factori,electron compon compani
AS10232_1,6110,farmer,farm,farm,farm
AS10232_2,9133,wash dish,wash dish,restaur,restaur
AS10232_3,8263,sew,sew cloth,garment factori,garment
AS10234_1,5162,policeman,policeman,polic depart,polic depart
AS10236_1,9312,porter,porter,construct compani,construct worker
AS10236_2,9132,porter,porter,black point power compani,power compani
AS10236_3,5230,sell fish,sell fish,fish market,fish market
AS10237_1,3152,qualiti check,qualiti check,toy factori,toy factori
AS10237_2,7313,earring handmad,earring handmad,handmad earring home,earring handmad
AS10239_1,9322,pack,pack,towel factori,towel factori
AS10239_2,8263,sew worker,sew,knit factori,knit factori
AS10240_1,5123,sell dessert,sell dessert,kowloon restaur,restaur
AS10240_2,8263,sew canva boat,sew,canva export vessel,export
AS10240_3,3413,real estat agent,real estat agent,real estat compani,estat
AS10241_1,8221,drug synthesi,drug synthesi,chemic industri compani,chemic industri
AS10241_2,8231,latex factori worker,hand rubber ball insid capsul,rubber industri,rubber industri
AS10241_3,3152,check worker,check,latex factori,rubber
AS10242_1,3141,sail,comput room porter,ship compani,boat transport busi
AS10242_2,8320,driver,driver,transport compani,transport busi
AS10242_3,8320,driver,driver,govern construct,construct
AS10244_1,9312,construct worker,construct,construct compani,construct compani
AS10245_1,9312,construct worker,construct worker,construct compani,construct compani
AS10245_2,7340,print,print,print compani,print
AS10245_3,5169,secur,secur,secur compani,secur
AS10246_1,4113,entri clerk,entri clerk,product paint factori,paint
AS10246_2,4111,offic worker,worker offic,cathay pacif airway,airlin
AS10247_1,6110,plant rice veget,crop,farm,farm
AS10247_2,9133,wash dish,wash dish,tsim sha tsui restaur,restaur
AS10247_3,9132,cleaner,cleaner,clean compani,clean worker
AS10249_1,8262,make sweater,sweater depart,sweater factori,make cloth
AS10249_2,5220,salesman,sale,sale cloth,salesman
AS10249_3,5141,cosmetologist,cosmetologist,beauti salon,beauti servic
AS10249_4,3152,inspect,inspect,philip,electr applianc produc factori
AS10250_1,4111,clerk,administr staff,hong kong wallpap compani,wallpap retail
AS10250_2,3415,clerk,retail manag,hong kong wood compani,import export timber
AS10251_1,4111,administr staff clinic assist,clinic administr staff,famili plan associ hong kong,public medic busi
AS10252_1,6110,farmer,farm,yunnan farm,farm public servic
AS10252_2,3152,test worker,qc comput board qualiti control,comput board factori,comput board manufactur
AS10252_3,3152,test worker,comput test,yada electron compani,comput test
AS10252_4,7341,typeset,typeset,seal factori,make seal
AS10252_5,4121,account,account staff,account compani,account servic
AS10254_1,6110,farmer,farm,farm,farm
AS10254_2,5220,porter,vend move cargo,strawberri farm,strawberri retail
AS10254_3,5122,chef,coke,restaur,cater busi
AS10254_5,3241,tradit chines medic doctor,tradit chines medic doctor,tradit chines medicin,chines medicin busi
AS10255_1,5220,salesman,sell good,m1cken co,zeroweight furnitur
AS10255_2,5220,salesman,sale demonstr,minolta co,sell copi machin
AS10255_3,5220,salesman,sale demonstr,cannon co,sell copi machin
AS10255_4,5220,salesman,sell good,frontiar co,sale clean suppli
AS10255_5,5220,technic offic,sale demonstr,polaria co,sell film
AS10255_6,3411,brokerag,sale,sun hung kai financi,financi institut
AS10255_7,5220,salesman,lock sale measur,mge co,kobi power system
AS10255_8,3152,technic offic,test,analogus electr corpor,kobi power
AS10256_1,4132,assist,manag assist,ginseng import export compani,wholesal herb
AS10256_2,3416,purchas agent,purchas agentinspectiontest,hardwar build materi compani,door key build materi
AS10256_3,2320,teacher,teach,kowloon notr dame high school,teach
AS10257_1,4111,administr staff,offic clerk,stock compani,stockjob
AS10257_2,4111,offic manag,offic clerk,govern revenu depart,tax busi
AS10257_3,4111,offic manag,offic clerk,govern correct servic,jail
AS10259_1,110,navi,dive,soldier,public servic
AS10259_2,4111,administr job,administr staff,shipmanufactur compani,build ship
AS10259_3,4111,administr staff,offic clerk,etrad compani,trade
AS10260_1,8262,weav cloth,weav cloth machin weav,textil mill,made cloth
AS10260_2,7437,nail sequin,made sequin shirt,bead factori,made sequin shirt
AS10260_3,9322,color,color mahjong,paint color,made mahjong
AS10260_4,9132,sweep,clean,clean worker,theater
AS10261_1,9322,femal worker,pack,electron factori,radio manufactur
AS10261_2,7436,handmad femal worker,handmad toy cloth,plastic flower,made plastic toy
AS10262_1,3471,design,draw design,shantou glass factori,make glass bottl
AS10262_2,9333,handyman,deliv articl good clean work,yida hardwar compani,import export veget commerci compani
AS10264_1,8340,sailor,handyman,xiangdao ship ltd co,deliv good
AS10264_2,7123,construct worker,handyman,yudi concret construct compani,pour cement
AS10264_3,9333,deliveri man,deliveri,milk compani,make deliv fresh milk
AS10264_4,9333,deliveri good,deliv good,fruit wholesal compani,fruit wholesal
AS10264_5,8324,driver,drive truck,lilai line abc,deliv good custom
AS10265_1,2320,teacher,teach,middl school teacher,educ
AS10265_2,7244,repair machin build,control machin build,telephon compani,telecommun
AS10265_3,3118,measur,draw,govern hous depart,measur
AS10266_1,8263,sew,learn sew,guantang sew factori,guangtang sew factori
AS10266_2,4142,put envelop,put envelop,huangzhukeng factori,huangzhukeng factori
AS10270_1,6153,fisher,fish,fish,fish
AS10271_1,9133,laundri,laundri,tokwawan knit factori,sweater manufactur
