unique_id,isco88_cg_4,occupation_en,task_en,employer_en,product_en
AS10151_4,5121,linen room assistant,count and supervise amount of clothes and sheets,Kaiyue restaurant,provide lodging service
AS10151_5,7433,linen room tailor,re-size clothes,Junxue restaurant,provide lodging service
AS10152_1,4111,office staff,in charge of document delivery,Yongheng Bank,provide financial service
AS10152_2,3433,accountant,in charge of operation of financial balance,HOLIDAY AND TRAVEL MART,provide tourism service
AS10152_3,3433,accountant,in charge of operation of financial balance,ALLNIPPON AIR SERVICE COMPANY LTD.,provide airline service
AS10156_1,8281,apprentice,clean components and assembly,Changshawan machine factory,make components
AS10156_2,3132,projector operator,movie theatre operator,Dongfang theatre,theatre
AS10156_3,5122,apprentice,kitchen,Jinbao restaurant,restaurant
AS10156_4,5122,chef,chef,Baile restaurant,restaurant
AS10156_5,5122,chef,chef,Meixin restaurant,restaurant
AS10157_1,zzzz,sewing,sewing,Niutoujiao Jinxing Clothing factory,making clothing
AS10157_2,8263,repair towel,repair towel,Guantang towel factory,make towel
AS10159_1,5220,()apprentice (Salesman),selling,Jewelry city company,sale watch and jewelry
AS10159_2,1210,Boss,purchase and sale watches,Jianshazui watch company,sale watch
AS10159_3,9112,Retailer,salesman,Retailer,salesman
AS10159_4,3439,Supervisor,supervise workshop,Wangjiao Night Club,(K)Provide Karaoke service
AS10159_5,4190,Distributor,distribute order for vegetable,Xihuan Vegetable Whole Sale Market,vegetable wholesale
AS10160_1,1210,boss,handling administrative work in company,YUEN HING HONG AND COMPANY LIMITED,()plastic glue raw material agent (import and export wholesale)
AS10161_1,8262,technician,make knitting clothes,Lixin Knitting mill,make knitting clothes
AS10162_1,8263,Sewing female worker,make clothes,Changshawan Clothes Factory,make clothes
AS10166_1,8263,Sewing,Sewing,Garment factory,Garment factory
AS10166_2,4222,Customer service,Customer service,Jockey Club,Jockey club
AS10166_3,4222,Customer service,Customer service,Jockey Club,Jockey Club
AS10167_1,6110,farmer,farmer,farming,farmer
AS10167_2,5123,floor attendant,floor attendant,Sanduocai Restaurant,restaurant
AS10167_3,9132,cleaner,cleaner,Taizi Sauna bath,Taizi Sauna bath
AS10167_4,5123,floor attendant,floor attendant,Chunhe Restaurant,Chunhe restaurant
AS10167_5,5123,floor attendant,floor attendant,Wanzai Restaurant,restaurant
AS10169_1,8273,flour worker,flour,flour mill,flour mill
AS10169_2,1224,management,management products,Kowloon food management,Kowloon food management
AS10169_3,8323,driver,driver,bus company,bus company
AS10170_1,9322,envelope packing,envelope packing,HongKong Central packer,pack
AS10170_2,7141,paint furniture,paint furniture,Kwun Tong furniture company,
AS10170_3,7141,decoration by paint,paint,decoration company,decoration
AS10171_1,3141,machinery maintenance on the board,machine maintenance,Jinshan transportation company,transportation company
AS10171_2,5169,security guard,security guard,Wharf company,Wharf company
AS10172_1,5141,hair stylist,hair stylist,hairdressing,hairdressing
AS10174_1,9322,packing,packing,Hexing hundred flower embrocation,pharmacy
AS10175_1,4121,accountant and office staff,accountant,food company,food company
AS10175_2,8283,worker in product department,#NAME?,Jiulong Electric Factory,produce small size electric appliance
AS10175_3,4211,officer staff,"office work, write manual, measuring",Xieruilin Golden Jewelry Store,officer staff
AS10176_1,7436,female worker in factory,"Hand made glue flower, glue ball hand bag, clothing",factory,plastics
AS10176_2,8263,lathe worker,open button eye,clothes factory,make clothes
AS10177_1,8263,make cloth,sewing clothes,clothing factory,clothes factory
AS10177_2,8283,install light,install light,watch company,watch company
AS10177_3,8211,silverware,dinnerware,self-owned warehouse company,self-owned silverware company
AS10177_4,9322,handyman,handyman,watch company,watch company
AS10179_1,5123,waiter,deliver dishes and write order,Lufthansa,food
AS10179_2,7231,repair component,repair auto parts,Jiulong Bus,bus service
AS10180_1,2331,teacher,teach,primary school teacher,education
AS10180_2,4212,TELLER,cashier service,HSBC,bank
AS10181_1,6110,farm,farming,farm,farming
AS10181_2,5220,salesman,manage goods,/retailer/Guangzhou,providing food
AS10181_3,5220,salesman,sale,/instrument line/Hong Kong,sale instrument
AS10181_4,8263,lathe worker,lathe worker,western-style dress,clothing
AS10181_5,3413,sale,commercial service,real estate,commercial service
AS10182_1,5122,prepare food / cook,prepare food,pizza box,food and beverage
AS10182_2,3471,graphic design,drawing,novution solution ltd,printing
AS10182_3,3471,designer,venue enhancement,The think,event organizer
AS10184_1,3152,Environmental Hygiene Supervision,office staff,government,"Municipal services department, public services"
AS10184_2,2310,professor,teaching,City College,education
AS10185_1,3471,Designer,design,Ocean Printing co,Graphic Design
AS10185_2,3460,Publication,publishing affairs,HK Christian Service,community service
AS10186_1,6110,"grow rice, vegetable",farmer,farm,12 farming
AS10186_2,8232, plastic toy worker,female worker,Hong Kong Plastic Factory,toy maker
AS10187_1,2331,teacher,education,Bofulinguan primary school,education
AS10187_2,2331,teacher,education,Hong Kong Zai guan primary school,education
AS10187_3,1229,principal,management,Lixing primary school,education
AS10187_4,1229,principal,management,Beijiaoguan primary school,education
AS10189_1,3340,teacher,teach,night school,education
AS10189_2,3449,house department,/office staff/house rebuild,government department,public housing
AS10190_1,7245,install sire,install wire,Pacific Century CyberWorks,communication service
AS10190_2,5163,correctional supervisors,special watch,Governmental Correctional Services Department,jail
AS10191_1,2230,nurse,nursing,Hospital authority,public hospital
AS10192_1,2320,teacher,education,Guang Zhou middle school,education
AS10192_2,3340,teaching piano,teaching piano,self-employed,teaching piano
AS10194_1,7436,"female worker of the factory, beading piece",female worker of the factory,HongKong factory,beading piece
AS10194_2,5123,waiter,",waiter",Beverley ice cream store,restaurant business
AS10194_3,5120,"waiter, water bar","waiter, water bar",Taichang restaurant,restaurant
AS10194_4,9322,pack,",packing and cutting toys",packing toys,toy factory
AS10195_1,7212,female worker of the factory,"welding parts, computer assembling",electronic factory,radio parts
AS10195_2,8263,sewing female worker,sewing,Garment Manufacturer,made closes
AS10195_3,5220,salesman,"delivery, sale",flower shop,Florist retail
AS10195_4,5123,delivery person,meal delivery,de coral fast food caf,food and drink
AS10195_5,9322,female worker,packing food,packing food,packing food
AS10195_6,9132,female cleaner,cleaning office and restroom,cleaning company,cleaning service
AS10196_1,1224,sale manager,management,import and export company,import and export company
AS10196_2,1210,establishment,management,Boutique company,sale boutique
AS10196_3,1227,manager,regional management,insurance company,insurance
AS10197_1,8211,technician,planning,Xiamen transport machinery plant,mechanical engineering
AS10197_10,5169,security,security,security police in Hong Kong,security
AS10197_2,110,soldier,propaganda department,army,public utility
AS10197_3,7212,parts processing employee,welding,electronic factory,electronic components processing
AS10197_4,4190,administrative staff,import and export business,import and export business company,administrative staff
AS10197_5,8340,sailing splint intern,"transport, paint, porter",board shipping company,shipping
AS10197_6,8340,sailor,work on board,Yau Ma Tei ferry,sailor
AS10197_7,5169,security,"security, sale",duty-free shop,retail
AS10197_8,5169,receptionist,",security, transport",general department of airport transportation  in Hong Kong,security
AS10197_9,1210,employer,management,farm dove,operate farm
AS10199_1,4211,sale tickets,sale tickets on bus,bus company,public transportation service
AS10199_2,4131,"warehouse, property management","manage warehouse, safeguard",Wharf Holdings,"warehouse, property management"
AS10199_3,5169,security guard,safeguard,security company,safeguard
AS10200_1,9132,porter,porter,nursing house,nursing house
AS10201_1,7241,repair worker,repair worker,air-conditioning company,air-conditioning company
AS10201_2,4111,administrative staff,administrative staff,import and export company,import and export
AS10201_3,8323,driver,driver,school bus company,school
AS10201_4,8322,road measurement,road measuring driver,government Lands Affair Department,government
AS10201_5,8322,driver,driver,government driver,Government highway department
AS10202_1,3121,net maintenance staff,net maintenance staff,telecommunications company,telecommunications company
AS10202_2,5220,salesman,salesman,Baptist press,Publisher
AS10204_1,9312,construction worker,construction worker,construction,construction
AS10204_2,9333,helper for delivery,delivery,Yongtai transportation services,transportation job
AS10204_3,9333,helper for delivery,helper for transportation,Herbs wholesale company,wholesale company
AS10204_4,5123,porter,porter,Food Stalls catering business,catering business
AS10205_1,9312,construction worker,construction worker,construction company,construction company
AS10206_1,9322,packer,packing,candy factory,candy factory
AS10206_2,8262,weave sweater,weave wool,wool factory,wool factory
AS10206_3,8263,denim worker,sew denim,garment factory,garment factory
AS10206_4,9131,cleaning worker,house cleaning worker,cleaning company,cleaning company
AS10206_5,9132,cleaning worker,cleaning worker,nursing house,nursing house
AS10207_1,8263,garment,garment sewing,Macao garment factory,garment factory
AS10207_2,8263,garment sewing,garment sewing,"Kowloon, Hong Kong garment",garment factory
AS10210_1,4222,restaurant attendant,service in the building,Zhongshan fuel store,sale and purchase of fuel
AS10210_2,2411,accounting,accounting,SanPoKong pharmacy,pharmacy store
AS10210_3,5123,restaurant attendant,restaurant attendant,Mongkok restaurant,restaurant
AS10210_4,2411,accounting,accounting,Monkok nightclub,nightclub
AS10211_1,8263,sewing worker,sewing worker,garment factory,produce garment
AS10211_2,8262,sewing,sewing,weaving factory,sewing
AS10211_3,4111,police in administrative job,administrative staff,police department,police department
AS10214_1,4131,goods manager,goods manager,shipping company,shipping goods
AS10214_2,110,office staff,office staff,British army department,British army department
AS10215_1,9132,clean oil drum,clean soy sauce drum,Soy sauce factory,Soy sauce factory
AS10216_1,9132,cleaner,cleaning worker,Yuanlang Cleaning company,Yuanlang cleaning company
AS10217_1,2320,English teacher,English teacher,Xiaoxiwan middle school,middle school
AS10217_2,2320,English teacher,English teacher,Tanshuiyuan middle school,Middle school
AS10217_3,2320,English teacher,English teacher,Shangshuifengxi middle school,middle school
AS10219_1,9132,cleaner,cleaning worker,Auto company,Auto company
AS10220_1,zzzz,Medical student,student,Chinese Wuhan clinic,treat patients in clinic
AS10220_2,8221,process pharmacy,processing,Pharmacy company,pharmacy company
AS10222_1,9322,packer,packing,battery factory,battery factory
AS10222_2,7241,electrical installation worker,electrical worker,electrical shop,electrical shop
AS10224_1,5169,security,security,Lishing security company,security
AS10225_1,6110,farmer,farmer,Tin Shui Wai farming,farming
AS10225_2,8263,sewing,sewing worker,Kowloon cloth factory,cloth factory
AS10226_1,8283,manufacturing electronic components,assembling computer components,electronic company,computer assembling
AS10227_1,8262,spinning,spinning,cloth factory,cloth factory
AS10227_2,8324,delivery,delivery,factory,factory
AS10229_1,5220,salesman,salesman,food groceries sale and purchase,groceries
AS10229_2,9322,components assembling,pack,Tuen Mun electronic company,electronic component company
AS10229_3,3152,test,test,Tsuen Wan electronic company,electronic component company
AS10229_4,4113,data entry clerk,data entry clerk,government database,database
AS10229_5,4211,conductor,conductor,airport,airport
AS10230_1,9131,home worker,home worker,Sheung Wan home,Shanhuan home worker
AS10230_2,9322,porter,porter,Panyu candy factory,candy factory
AS10230_3,9133,dishwasher,dishwasher,San Po Kong restaurant,restaurant
