occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
1516070,2590,am,4,administratief medewerkster,debiteurenkrediteurensalaris administratie,pharmaceutisch industrie,33940,zeker duidelijk
1518327,2594,am,1,administratief medewerkster,boekhoud,autoschadebedrijf,33120,zeker duidelijk
1518548,2595,am,1,administratief medewerkster,administratief werkondersteun,bewindvoerderskantor,39310,zeker duidelijk
1535424,2636,am,2,administratief medewerkster,plann mens woord stan administrer,over,39310,zeker duidelijk
1575261,2715,am,2,administratief medewerkster,baliewerkzam,rabobank,39310,zeker duidelijk
1578404,2724,am,1,administratief medewerkster,secretaressepsychologisch assistentetypist computerprogrammas,koffietheeproductiebedrijf,39310,zeker duidelijk
1601624,2740,am,3,administratief medewerkster,facturer,intergamma,33940,zeker duidelijk
1628645,2791,am,1,administratief medewerkster,administratief werk,schol vo,39310,zeker duidelijk
1631681,2794,am,3,administratief medewerkster,typewerk,bibliothek,39310,zeker duidelijk
1647114,2811,am,1,administratief medewerkster,facturer telefon computerwerk administratie bijhoud,technisch installatiebedrijf,33940,zeker duidelijk
1658151,2833,am,2,administratief medewerkster,voer boekhoud mak jaarcijfer diver bedrijv,accountantskantor inkooporganisatie meubel stoffer,33940,zeker duidelijk
1687731,2884,am,4,administratief medewerkster,administratie,winkelket,39310,zeker duidelijk
1706435,2904,am,1,administratief medewerkster,finadmverwerk inkoopverkoopfactbankenarchiverenposttussenreken,houtwarenfabriekproductie maatschappij,33940,zeker duidelijk
1707625,2906,am,1,administratief medewerkster,administratie,beveil,39310,zeker duidelijk
1707625,2906,am,5,administratief medewerkster,administratie,bibliothek,39310,zeker duidelijk
1710772,2910,am,1,administratief medewerkster,typ klant ontvang,bank,39310,zeker duidelijk
1711740,2914,am,1,administratief medewerkster,diver,metal,39310,zeker duidelijk
1720312,2931,am,2,administratief medewerkster,invoer werktijd medewerker uren client,thuiszorg,39310,zeker duidelijk
1727834,2953,am,1,administratief medewerkster,administratietelefoongastvrouwfinancien,non profit rad kerk nederland,39310,zeker duidelijk
1727834,2953,am,5,administratief medewerkster,administratief werk,bandenbedrijf,39310,zeker duidelijk
1727834,2953,am,6,administratief medewerkster,administratief werk,verwarmingsbedrijf,39310,zeker duidelijk
1728182,2954,am,5,administratief medewerkster,bijhoud gegeven personel autorisaties verwerk aanvrag,rabobank effectendienst,39310,zeker duidelijk
1732627,2961,am,1,administratief medewerkster,administratie,adviesbureau holdingkantor,39310,zeker duidelijk
1736813,2973,am,1,administratief medewerkster,personeelsadministratie,papierfabriek,39310,zeker duidelijk
1750013,2991,am,2,administratief medewerkster,administratie verpleeghuis,verpleeghuis,39310,zeker duidelijk
1757434,3005,am,3,administratief medewerkster,administratie,nki,39310,zeker duidelijk
1757434,3005,am,4,administratief medewerkster,administratie,bvg 13,39310,zeker duidelijk
1768671,3032,am,1,administratief medewerkster,behandel aanvrag kwijtscheld gemeent belast,gemeent hoogeven,39310,zeker duidelijk
1784830,3065,am,3,administratief medewerkster,administratief,zuivelfabriek,39310,zeker duidelijk
1786333,3067,am,2,administratief medewerkster,diver administratief,horecameubel groothandel,39310,zeker duidelijk
1802638,3079,am,1,administratief medewerkster,administratie,produktiebedrijf,39310,zeker duidelijk
1808744,3086,am,4,administratief medewerkster,order verwerk boekhoudmachin,exportbedrijf,33120,zeker duidelijk
1816438,3103,am,1,administratief medewerkster,administratief,garagebedrijf,39310,zeker duidelijk
1820131,3108,am,2,administratief medewerkster,administratiev werkzam,gezondheidsdienst dier,39310,zeker duidelijk
1828767,3124,am,1,administratief medewerkster,all voorkom werkzam,schilder straalbedrijf,39310,zeker duidelijk
1828767,3124,am,2,administratief medewerkster,postverwerk datatypist,bank,34220,zeker duidelijk
1828767,3124,am,3,administratief medewerkster,administratie,bankwez,39310,zeker duidelijk
1828767,3124,am,4,administratief medewerkster,all voorkom werkzam,plastic spuitgieterij,39310,zeker duidelijk
1834450,3136,am,1,administratief medewerkster,typewerk telefon,kantor,39310,zeker duidelijk
1843212,3148,am,1,administratief medewerkster,administratief werk,groothandel,39310,zeker duidelijk
1867537,3202,am,2,administratief medewerkster,administratiev tak,autospuiterij,39310,zeker duidelijk
1867537,3202,am,4,administratief medewerkster,typewerk,brandweerwez via uitzendbureau content,39310,zeker duidelijk
1867537,3202,am,6,administratief medewerkster,all inkomst noter,nzh vervoersmaatschappij,39310,zeker duidelijk
1870388,3204,am,5,administratief medewerkster,administratie,deurenfabriek,39310,zeker duidelijk
1876213,3215,am,2,administratief medewerkster,administratie,over,39310,zeker duidelijk
2031512,3287,am,2,administratief medewerkster,administratie product,chrysantenstek bedrijf,39310,zeker duidelijk
2065324,3345,am,2,administratief medewerkster,uitvoer allerlei voorkom administratiev werkzam,accountantskantor,39310,zeker duidelijk
2065324,3345,am,3,administratief medewerkster,uitvoer allerlei voorkom administratiev werkzam,accountantskantor,39310,zeker duidelijk
2107675,3408,am,1,administratief medewerkster,administratiefacturatiecorrespondentie,autobranch,39310,zeker duidelijk
2125470,3435,am,2,administratief medewerkster,invoer gegeven loonbelast,over belastingdienst,34220,zeker duidelijk
2220004,3599,am,1,administratief medewerkster,administratie telefon,produktie stal kunststof ram isolatieglas,39310,zeker duidelijk
2271406,3698,am,1,administratief medewerkster,crediteurenbeher personeelsadministratie,dierenartsenpraktijk,39310,zeker duidelijk
2287474,3732,am,2,administratief medewerkster,verificatie dossier,uitkeringsinstantie,39310,zeker duidelijk
2356168,3864,am,4,administratief medewerkster,admnistratief werk,vvv,39310,zeker duidelijk
2362623,3874,am,1,administratief medewerkster,administratiev werkzam,uitkeringsinstantie,39310,zeker duidelijk
2362623,3874,am,2,administratief medewerkster,administratiev werkzam,verzeker,39310,zeker duidelijk
2381316,3906,am,1,administratief medewerkster,financiel administratie,architectenbureau,33940,zeker duidelijk
2381316,3906,am,2,administratief medewerkster,financiel administratie,zand grindhandelbedrijf,33940,zeker duidelijk
2411371,3954,am,1,administratief medewerkster,post archiefmedewerkster,gemeent,39310,zeker duidelijk
2428746,3993,am,1,administratief medewerkster,all voorkom administratiev werkzam,bouwstoff handel,39310,zeker duidelijk
2431345,3995,am,2,administratief medewerkster,administratie,installatiebedrijf,39310,zeker duidelijk
2441202,4012,am,1,administratief medewerkster,coordinatie stageplaats behandel sollicitatieverzoek,belastingdienst,39310,zeker duidelijk
2453808,4036,am,5,administratief medewerkster,verzorg administratie kledingzak,winkel,39310,zeker duidelijk
2483582,4093,am,3,administratief medewerkster,administratief werk,gak,39310,zeker duidelijk
2504301,4106,am,1,administratief medewerkster,adminstrtie,zorg welzijn,39310,zeker duidelijk
2508236,4113,am,2,administratief medewerkster,administratie,jeugd gezondheidszorg,39310,zeker duidelijk
2508236,4113,am,4,administratief medewerkster,administratie organiser veldcompetitie,handbalverbond,39310,zeker duidelijk
2530402,4149,am,3,administratief medewerkster,administratie,groothandel muziekinstrument,39310,zeker duidelijk
2553446,4184,am,1,administratief medewerkster,beoordel recht uitker aow kinderbijslag,svb,31010,zeker duidelijk
2558241,4196,am,4,administratief medewerkster,debiteurenadministratie telefoner administratie,detam,33940,zeker duidelijk
2565753,4212,am,2,administratief medewerkster,financiel loonadministratie,goothandel kinderkled,33940,zeker duidelijk
2576664,4234,am,3,administratief medewerkster,administriev werkzam,winkel ander bedrijf,39310,zeker duidelijk
2586057,4254,am,1,administratief medewerkster,administratie,gemeent social zak,39310,zeker duidelijk
2600273,4262,am,1,administratief medewerkster,telefon beantwoord klant woord stan verzend klaarmak,leesportefeuill verhur,39310,zeker duidelijk
2600273,4262,am,3,administratief medewerkster,telefon beantwoord klant woord stan,klein industrie,39310,zeker duidelijk
2604001,4273,am,4,administratief medewerkster,boekhoud,landbouwmechanisatiebedrijf,33120,zeker duidelijk
2633656,4337,am,2,administratief medewerkster,bouwadministratie bijhoud,bouwbedrijf,39310,zeker duidelijk
2635730,4344,am,2,administratief medewerkster,administratie cq secretares,notariskantor,39310,zeker duidelijk
2638348,4350,am,1,administratief medewerkster,administratief medewerkster,gemeent zwijndrecht,39310,zeker duidelijk
2638348,4350,am,4,administratief medewerkster,typist,bibliothek nederland hogeschol,32140,zeker duidelijk
2638348,4350,am,5,administratief medewerkster,administratief,gemeent ridderkerk,39310,zeker duidelijk
2657278,4385,am,2,administratief medewerkster,geld afhandel pz werkzam,detail handel,39310,zeker duidelijk
2674158,4420,am,1,administratief medewerkster,telefoonaannamer administratie,reinig container,39310,zeker duidelijk
2713111,4481,am,1,administratief medewerkster,debiteurenadministratie,gemeent,33940,zeker duidelijk
2713111,4481,am,2,administratief medewerkster,receptietelefoonfacturerenmagazijn,adria caravan,39310,zeker duidelijk
2715720,4487,am,4,administratief medewerkster,all round administratiev tak,over,39310,zeker duidelijk
2733651,4517,am,2,administratief medewerkster,administratie,bloemenexport,39310,zeker duidelijk
2764851,4575,am,3,administratief medewerkster,administratief,bank,39310,zeker duidelijk
2784338,4617,am,1,administratief medewerkster,administratief werk,bank,39310,zeker duidelijk
2816664,4672,am,1,administratief medewerkster,administratie bedrijv,servicepoint kerkrad,39310,zeker duidelijk
2816664,4672,am,2,administratief medewerkster,administratie apothek,apotheekzorg sittard,39310,zeker duidelijk
2816664,4672,am,4,administratief medewerkster,administratie chemisch bedrijv,dsm,39310,zeker duidelijk
2856716,4763,am,2,administratief medewerkster,administratief werk,handelsondernem,39310,zeker duidelijk
2856716,4763,am,3,administratief medewerkster,administratief werk,handelsondernem,39310,zeker duidelijk
2866875,4782,am,3,administratief medewerkster,afhandel abonnement,timelif international,39310,zeker duidelijk
2875774,4806,am,4,administratief medewerkster,administrtief,abtb,39310,zeker duidelijk
3005022,4853,am,1,administratief medewerkster,administratiev handel,gezondheidszorgpreventief bevolkingsonderzoek,39310,zeker duidelijk
3056623,4964,am,4,administratief medewerkster,facturatie,papiergrrothandell,33940,zeker duidelijk
3071143,4987,am,1,administratief medewerkster,administratie,handel,39310,zeker duidelijk
3015565,4880,am,7,administratief medewerkster voorzitter or,verwerk machinegegevenshet runn or,philip sittard,39310,zeker duidelijk
2441202,4012,am,2,administratief medewerkster douan,diver informatiebeveiligingadministratiefpo werkzam,douan,39310,zeker duidelijk
2077773,3374,am,1,administratief medewerksterpartsmanager,administratie magazijn beher,automobielbedrijf,39310,zeker duidelijk
2335123,3816,am,1,administratief medewerkstersecretares,corresponderenorganiserenplannenregistrer,dienstverlenendcommercieel,39310,zeker duidelijk
1870388,3204,am,4,administratief medewerksteruitzendbureau,administratief,deurenfabriek,39310,zeker duidelijk
3021512,4888,am,1,administratief ondersteuner,administratie,schol,39310,zeker duidelijk
2328063,3802,am,2,administratief werk thuis,correctiewerk,uitgeverij,39310,zeker duidelijk
1763615,3020,am,3,administratief huismeester,allerlei zak administratief ict etc,klein ondernem onroer goed,39310,zeker duidelijk
1854517,3177,am,2,administratiefmederwerker,controll document invoer bekost document,roc,39310,zeker duidelijk
1606110,2752,am,2,administratiefmedewerker,boekhoud telefonist verkop adviser market,ict bedrijf,33120,zeker duidelijk
2223761,3608,am,3,administratiefmedewerker,typewerk telefon administratief,groothandel commercieelbedrijf,39310,zeker duidelijk
1526105,2610,am,2,administratiefmedewerkster,reken controlerenbonn controler filial briev schrijv receptie gezet,levensmiddelenbedrijf jan linder bv,39310,zeker duidelijk
2128125,3440,am,3,administratiefmedewerkster,patientenadminitratie verplleghuis,gezondheidzorg,39310,zeker duidelijk
2814073,4661,am,1,administratiefmedewerkster,administratie,verzekeringsbank,39310,zeker duidelijk
1872312,3206,am,2,administratiefmedewerkster,verzorg post ed,uitzendbureau,39310,zeker duidelijk
2201542,3562,am,1,administratiefwerk,administratiefwerk,postorderbedr loodgietersbedr fysiotherapie,39310,zeker duidelijk
2714878,4486,am,1,administratiev kracht,administratie bijhoud,cbs centr bureau vd statistiek,39310,zeker duidelijk
2714878,4486,am,3,administratiev kracht,debiteur administratie bijhoud,groothandel levensmiddel,33940,zeker duidelijk
2714878,4486,am,4,administratiev kracht,debiteur administratiebijhoud,groothandel levensmiddel,33940,zeker duidelijk
1711083,2911,am,1,administratiev mw,administratie beher materiaal,uitgeverij,39310,zeker duidelijk
1756545,3000,am,1,administratric,verwerk administraties,administratiekantor,39310,zeker duidelijk
2068425,3351,am,2,administratric,finacieel administratie,transport bedrijf fiets grot hasndel salaris verwerk bedrijf,33940,zeker duidelijk
2604001,4273,am,5,administreatief medewerkster,administratie,inkoopcombinatie,39310,zeker duidelijk
1610351,2759,am,1,administrstie medewerker,ondersteun directie,basisschol,39310,zeker duidelijk
2146141,3469,am,5,adminitratief medewerker,orderregistratie,luchtvaartmaatschappij,39310,zeker duidelijk
2715720,4487,am,3,adminitratief medewerkster,all round adminitratiev tak,profit,39310,zeker duidelijk
2565601,4211,am,1,adminsitratief medewerkster,verwerk declaraties verzekerd zorgaanbieder,zorgverzeker,33940,zeker duidelijk
2381032,3905,am,2,adminstratief medewerker,opstell inboek boeking,klein metal,33940,zeker duidelijk
2427730,3992,am,2,adminstratief medewerker,crediteur debiteur tussenreken,gemeent,33940,zeker duidelijk
1877084,3216,am,3,adminstratief medewerkster,adminstrtief afdel uitker,social zak werkgeleg,39310,zeker duidelijk
2203317,3568,am,2,adminstratiewerk,administratiev werkzam,waarborg platina goud zilverwerk,39310,zeker duidelijk
2586020,4253,am,1,admistratief medewerkster,achter computer,politiebureau,39310,zeker duidelijk
1877084,3216,am,2,admnistratief medewerkster,all adminstratiev werkzam,roc zadkin,39310,zeker duidelijk
1700204,2889,am,3,advertentieadviseur,telefonisch aannam advertenties,nieuwsblad noord,39310,zeker duidelijk
1500824,2559,am,1,adviseur,overleg rapporter adviser,advies,21110,zeker duidelijk
1510212,2578,am,1,adviseur,nan,nan,21110,zeker duidelijk
1568302,2698,am,1,adviseur,advieswerkzam ontwerp grootkeukeninstallaties,ingenieursburo,03270,zeker duidelijk
1760181,3012,am,1,adviseur,opstell contract juridisch process bouw infra,ingenieursbureau,12910,zeker duidelijk
2055053,3322,am,1,adviseur,adviser gemeent inzak bedrijfsvoer,stichting,21110,zeker duidelijk
2208214,3580,am,1,adviseur,advieswerk it,adviesbureau,21110,zeker duidelijk
2426201,3987,am,2,adviseur,advieswerkzam ad interim,diver,21110,zeker duidelijk
2522313,4131,am,1,adviseur,projectleid,semi over,21110,zeker duidelijk
2575743,4233,am,1,adviseur,advieswerkzam,adviesorganisatie,21110,zeker duidelijk
2608201,4285,am,6,adviseur,managementadvies project doorvoer,netbeheerder energiedistributie,21110,zeker duidelijk
2702554,4458,am,1,adviseur,adviser opleidingsmog diver bedrijfstak,kenniscentrum,21110,zeker duidelijk
2748303,4534,am,1,adviseur,adviser relaties sales market verkop,industrieel high tech,21110,zeker duidelijk
2767550,4582,am,1,adviseur,nan,nan,21110,zeker duidelijk
2776651,4605,am,8,adviseur,adviser it market,webwinkeldistributeur just a gift,21110,zeker duidelijk
2808157,4646,am,2,adviseur,consultancy,kpn,21110,zeker duidelijk
3043388,4938,am,1,adviseur,adviser,eig bedrijf,21110,zeker duidelijk
